PC: 0x0000000080000000, INSTR: 0x080052b7, REG x5: 0x0000000008005000
PC: 0x0000000080000c3c, INSTR: 0x01b0d7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000c40, INSTR: 0x968e6513, REG x10: 0xfffffffffffff968
PC: 0x0000000080000c44, INSTR: 0x00029e33, REG x28: 0x000000008004abf1
PC: 0x0000000080000c48, INSTR: 0x1860f797, REG x15: 0x000000009860fc48
PC: 0x0000000080000c4c, INSTR: 0x414a8233, REG x4: 0x000000007ffc6757
PC: 0x0000000080000c50, INSTR: 0x01ccd8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000c54, INSTR: 0x00185333, REG x6: 0x0000000000000000
PC: 0x0000000080000c58, INSTR: 0x65bc7893, REG x17: 0x0000000000000000
PC: 0x0000000080000c5c, INSTR: 0x00080db7, REG x27: 0x0000000000080000
PC: 0x0000000080000c60, INSTR: 0x02bd8d9b, REG x27: 0x000000000008002b
PC: 0x0000000080000c64, INSTR: 0x00cd9d93, REG x27: 0x000000008002b000
PC: 0x0000000080000c68, INSTR: 0xe45d8d93, REG x27: 0x000000008002ae45
PC: 0x0000000080000c6c, INSTR: 0x4a3da583, REG x11: 0x0000000000000000, MEM 0x000000008002b2e8
PC: 0x0000000080000c70, INSTR: 0x13c0006f
PC: 0x0000000080000dac, INSTR: 0x20011237, REG x4: 0x0000000020011000
PC: 0x0000000080000db0, INSTR: 0x00221213, REG x4: 0x0000000080044000
PC: 0x0000000080000db4, INSTR: 0xba820213, REG x4: 0x0000000080043ba8
PC: 0x0000000080000db8, INSTR: 0x10826a83, REG x21: 0x0000000000000000, MEM 0x0000000080043cb0
PC: 0x0000000080000dbc, INSTR: 0x41bddf3b, REG x30: 0xfffffffffc001572
PC: 0x0000000080000dc0, INSTR: 0x0021dfb3, REG x31: 0x0000000000000000
PC: 0x0000000080000dc4, INSTR: 0x01cad233, REG x4: 0x0000000000000000
PC: 0x0000000080000dc8, INSTR: 0xf7224913, REG x18: 0xffffffffffffff72
PC: 0x0000000080000dcc, INSTR: 0x0040d1b3, REG x3: 0x0000000000000000
PC: 0x0000000080000dd0, INSTR: 0x0008d63b, REG x12: 0x0000000000000000
PC: 0x0000000080000dd4, INSTR: 0x10009637, REG x12: 0x0000000010009000
PC: 0x0000000080000dd8, INSTR: 0x00361613, REG x12: 0x0000000080048000
PC: 0x0000000080000ddc, INSTR: 0x42260613, REG x12: 0x0000000080048422
PC: 0x0000000080000de0, INSTR: 0x5d362b23, MEM 0x00000000800489f8: 0x0000000000000000
PC: 0x0000000080000de4, INSTR: 0x2a1fc613, REG x12: 0x00000000000002a1
PC: 0x0000000080000de8, INSTR: 0x804a93b7, REG x7: 0xffffffff804a9000
PC: 0x0000000080000dec, INSTR: 0x01575ab3, REG x21: 0x0000000020000000
PC: 0x0000000080000df0, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080000df4, INSTR: 0x00113023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080000df8, INSTR: 0x69c000ef, REG x1: 0x0000000080000dfc
PC: 0x0000000080001494, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001498, INSTR: 0x00913023, MEM 0x000000008004fee0: 0x0000000000000004
PC: 0x000000008000149c, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014a0, INSTR: 0x00413023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x00000000800014a4, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014a8, INSTR: 0x01213023, MEM 0x000000008004fec0: 0xffffffffffffff72
PC: 0x00000000800014ac, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014b0, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x00000000800014b4, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014b8, INSTR: 0x01613023, MEM 0x000000008004fea0: 0x0000000005bfb000
PC: 0x00000000800014bc, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014c0, INSTR: 0x00a13023, MEM 0x000000008004fe90: 0xfffffffffffff968
PC: 0x00000000800014c4, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014c8, INSTR: 0x01813023, MEM 0x000000008004fe80: 0x0000000000000004
PC: 0x00000000800014cc, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800014d0, INSTR: 0x01f13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800014d4, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800014d8, INSTR: 0x00e13023, MEM 0x000000008004fe60: 0x0000000020000000
PC: 0x00000000800014dc, INSTR: 0x0038d4b3, REG x9: 0x0000000000000000
PC: 0x00000000800014e0, INSTR: 0x01837233, REG x4: 0x0000000000000000
PC: 0x00000000800014e4, INSTR: 0x4028053b, REG x10: 0x000000007ffb01a0
PC: 0x00000000800014e8, INSTR: 0x0061d933, REG x18: 0x0000000000000000
PC: 0x00000000800014ec, INSTR: 0xc2614f97, REG x31: 0x00000000426154ec
PC: 0x00000000800014f0, INSTR: 0x01f25c33, REG x24: 0x0000000000000000
PC: 0x00000000800014f4, INSTR: 0x0060d4b3, REG x9: 0x0000000080000dfc
PC: 0x00000000800014f8, INSTR: 0x00bdf333, REG x6: 0x0000000000000000
PC: 0x00000000800014fc, INSTR: 0x40020737, REG x14: 0x0000000040020000
PC: 0x0000000080001500, INSTR: 0xb537071b, REG x14: 0x000000004001fb53
PC: 0x0000000080001504, INSTR: 0x00171713, REG x14: 0x000000008003f6a6
PC: 0x0000000080001508, INSTR: 0xab671b03, REG x22: 0x0000000000000000, MEM 0x000000008003f15c
PC: 0x000000008000150c, INSTR: 0x41e8dc1b, REG x24: 0x0000000000000000
PC: 0x0000000080001510, INSTR: 0x00013703, REG x14: 0x0000000020000000, MEM 0x000000008004fe60
PC: 0x0000000080001514, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001518, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x000000008000151c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001520, INSTR: 0x00013c03, REG x24: 0x0000000000000004, MEM 0x000000008004fe80
PC: 0x0000000080001524, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001528, INSTR: 0x00013503, REG x10: 0xfffffffffffff968, MEM 0x000000008004fe90
PC: 0x000000008000152c, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001530, INSTR: 0x00013b03, REG x22: 0x0000000005bfb000, MEM 0x000000008004fea0
PC: 0x0000000080001534, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001538, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x000000008000153c, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001540, INSTR: 0x00013903, REG x18: 0xffffffffffffff72, MEM 0x000000008004fec0
PC: 0x0000000080001544, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001548, INSTR: 0x00013203, REG x4: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x000000008000154c, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001550, INSTR: 0x00013483, REG x9: 0x0000000000000004, MEM 0x000000008004fee0
PC: 0x0000000080001554, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001558, INSTR: 0x00008067
PC: 0x0000000080000dfc, INSTR: 0x00013083, REG x1: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080000e00, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080000e04, INSTR: 0x007c89bb, REG x19: 0x00000000004e5225
PC: 0x0000000080000e08, INSTR: 0x014fd933, REG x18: 0x0000000000000000
PC: 0x0000000080000e0c, INSTR: 0x00000493, REG x9: 0x0000000000000000
PC: 0x0000000080000e10, INSTR: 0x00400093, REG x1: 0x0000000000000004
PC: 0x0000000080000e14, INSTR: 0x0040006f
PC: 0x0000000080000e18, INSTR: 0x003e5633, REG x12: 0x000000008004abf1
PC: 0x0000000080000e1c, INSTR: 0x0074dd3b, REG x26: 0x0000000000000000
PC: 0x0000000080000e20, INSTR: 0x00e3169b, REG x13: 0x0000000000000000
PC: 0x0000000080000e24, INSTR: 0x00148493, REG x9: 0x0000000000000001
PC: 0x0000000080000e28, INSTR: 0xfe14e8e3
PC: 0x0000000080000e18, INSTR: 0x003e5633, REG x12: 0x000000008004abf1
PC: 0x0000000080000e1c, INSTR: 0x0074dd3b, REG x26: 0x0000000000000001
PC: 0x0000000080000e20, INSTR: 0x00e3169b, REG x13: 0x0000000000000000
PC: 0x0000000080000e24, INSTR: 0x00148493, REG x9: 0x0000000000000002
PC: 0x0000000080000e28, INSTR: 0xfe14e8e3
PC: 0x0000000080000e18, INSTR: 0x003e5633, REG x12: 0x000000008004abf1
PC: 0x0000000080000e1c, INSTR: 0x0074dd3b, REG x26: 0x0000000000000002
PC: 0x0000000080000e20, INSTR: 0x00e3169b, REG x13: 0x0000000000000000
PC: 0x0000000080000e24, INSTR: 0x00148493, REG x9: 0x0000000000000003
PC: 0x0000000080000e28, INSTR: 0xfe14e8e3
PC: 0x0000000080000e18, INSTR: 0x003e5633, REG x12: 0x000000008004abf1
PC: 0x0000000080000e1c, INSTR: 0x0074dd3b, REG x26: 0x0000000000000003
PC: 0x0000000080000e20, INSTR: 0x00e3169b, REG x13: 0x0000000000000000
PC: 0x0000000080000e24, INSTR: 0x00148493, REG x9: 0x0000000000000004
PC: 0x0000000080000e28, INSTR: 0xfe14e8e3
PC: 0x0000000080000e2c, INSTR: 0x0040006f
PC: 0x0000000080000e30, INSTR: 0xa7f0ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000e34, INSTR: 0x0180eeb3, REG x29: 0x0000000000000004
PC: 0x0000000080000e38, INSTR: 0x01165bb3, REG x23: 0x000000008004abf1
PC: 0x0000000080000e3c, INSTR: 0x01405733, REG x14: 0x0000000000000000
PC: 0x0000000080000e40, INSTR: 0x01d4da33, REG x20: 0x0000000000000000
PC: 0x0000000080000e44, INSTR: 0x00bce233, REG x4: 0x000000008003c225
PC: 0x0000000080000e48, INSTR: 0x01dade33, REG x28: 0x0000000002000000
PC: 0x0000000080000e4c, INSTR: 0x4001c9b7, REG x19: 0x000000004001c000
PC: 0x0000000080000e50, INSTR: 0x9579899b, REG x19: 0x000000004001b957
PC: 0x0000000080000e54, INSTR: 0x00199993, REG x19: 0x00000000800372ae
PC: 0x0000000080000e58, INSTR: 0x42699c03, REG x24: 0x0000000000000000, MEM 0x00000000800376d4
PC: 0x0000000080000e5c, INSTR: 0x005e5f33, REG x30: 0x0000000000000000
PC: 0x0000000080000e60, INSTR: 0x0620f493, REG x9: 0x0000000000000000
PC: 0x0000000080000e64, INSTR: 0x405bdebb, REG x29: 0xffffffffffffc002
PC: 0x0000000080000e68, INSTR: 0x52122a13, REG x20: 0x0000000000000000
PC: 0x0000000080000e6c, INSTR: 0x00305233, REG x4: 0x0000000000000000
PC: 0x0000000080000e70, INSTR: 0x01f05933, REG x18: 0x0000000000000000
PC: 0x0000000080000e74, INSTR: 0x00000793, REG x15: 0x0000000000000000
PC: 0x0000000080000e78, INSTR: 0x00400293, REG x5: 0x0000000000000004
PC: 0x0000000080000e7c, INSTR: 0x0040006f
PC: 0x0000000080000e80, INSTR: 0x00e95ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000e84, INSTR: 0x004764b3, REG x9: 0x0000000000000000
PC: 0x0000000080000e88, INSTR: 0x00986233, REG x4: 0x0000000000000000
PC: 0x0000000080000e8c, INSTR: 0x015cd733, REG x14: 0x000000008003c225
PC: 0x0000000080000e90, INSTR: 0x01d40b33, REG x22: 0xffffffffffffc002
PC: 0x0000000080000e94, INSTR: 0x01019333, REG x6: 0x0000000000000000
PC: 0x0000000080000e98, INSTR: 0x40017db7, REG x27: 0x0000000040017000
PC: 0x0000000080000e9c, INSTR: 0x001d9d93, REG x27: 0x000000008002e000
PC: 0x0000000080000ea0, INSTR: 0xa76d8d93, REG x27: 0x000000008002da76
PC: 0x0000000080000ea4, INSTR: 0x639d9023, MEM 0x000000008002e096: 0x000000000000c225
PC: 0x0000000080000ea8, INSTR: 0x3ac24a93, REG x21: 0x00000000000003ac
PC: 0x0000000080000eac, INSTR: 0x0194893b, REG x18: 0xffffffff8003c225
PC: 0x0000000080000eb0, INSTR: 0x00178793, REG x15: 0x0000000000000001
PC: 0x0000000080000eb4, INSTR: 0xfc57e6e3
PC: 0x0000000080000e80, INSTR: 0x00e95ab3, REG x21: 0x0000000007ffffff
PC: 0x0000000080000e84, INSTR: 0x004764b3, REG x9: 0x000000008003c225
PC: 0x0000000080000e88, INSTR: 0x00986233, REG x4: 0x000000008003c225
PC: 0x0000000080000e8c, INSTR: 0x015cd733, REG x14: 0x0000000000000000
PC: 0x0000000080000e90, INSTR: 0x01d40b33, REG x22: 0xffffffffffffc002
PC: 0x0000000080000e94, INSTR: 0x01019333, REG x6: 0x0000000000000000
PC: 0x0000000080000e98, INSTR: 0x40017db7, REG x27: 0x0000000040017000
PC: 0x0000000080000e9c, INSTR: 0x001d9d93, REG x27: 0x000000008002e000
PC: 0x0000000080000ea0, INSTR: 0xa76d8d93, REG x27: 0x000000008002da76
PC: 0x0000000080000ea4, INSTR: 0x639d9023, MEM 0x000000008002e096: 0x000000000000c225
PC: 0x0000000080000ea8, INSTR: 0x3ac24a93, REG x21: 0x000000008003c189
PC: 0x0000000080000eac, INSTR: 0x0194893b, REG x18: 0x000000000007844a
PC: 0x0000000080000eb0, INSTR: 0x00178793, REG x15: 0x0000000000000002
PC: 0x0000000080000eb4, INSTR: 0xfc57e6e3
PC: 0x0000000080000e80, INSTR: 0x00e95ab3, REG x21: 0x000000000007844a
PC: 0x0000000080000e84, INSTR: 0x004764b3, REG x9: 0x000000008003c225
PC: 0x0000000080000e88, INSTR: 0x00986233, REG x4: 0x000000008003c225
PC: 0x0000000080000e8c, INSTR: 0x015cd733, REG x14: 0x00000000002000f0
PC: 0x0000000080000e90, INSTR: 0x01d40b33, REG x22: 0xffffffffffffc002
PC: 0x0000000080000e94, INSTR: 0x01019333, REG x6: 0x0000000000000000
PC: 0x0000000080000e98, INSTR: 0x40017db7, REG x27: 0x0000000040017000
PC: 0x0000000080000e9c, INSTR: 0x001d9d93, REG x27: 0x000000008002e000
PC: 0x0000000080000ea0, INSTR: 0xa76d8d93, REG x27: 0x000000008002da76
PC: 0x0000000080000ea4, INSTR: 0x639d9023, MEM 0x000000008002e096: 0x000000000000c225
PC: 0x0000000080000ea8, INSTR: 0x3ac24a93, REG x21: 0x000000008003c189
PC: 0x0000000080000eac, INSTR: 0x0194893b, REG x18: 0x000000000007844a
PC: 0x0000000080000eb0, INSTR: 0x00178793, REG x15: 0x0000000000000003
PC: 0x0000000080000eb4, INSTR: 0xfc57e6e3
PC: 0x0000000080000e80, INSTR: 0x00e95ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000e84, INSTR: 0x004764b3, REG x9: 0x000000008023c2f5
PC: 0x0000000080000e88, INSTR: 0x00986233, REG x4: 0x000000008023c2f5
PC: 0x0000000080000e8c, INSTR: 0x015cd733, REG x14: 0x000000008003c225
PC: 0x0000000080000e90, INSTR: 0x01d40b33, REG x22: 0xffffffffffffc002
PC: 0x0000000080000e94, INSTR: 0x01019333, REG x6: 0x0000000000000000
PC: 0x0000000080000e98, INSTR: 0x40017db7, REG x27: 0x0000000040017000
PC: 0x0000000080000e9c, INSTR: 0x001d9d93, REG x27: 0x000000008002e000
PC: 0x0000000080000ea0, INSTR: 0xa76d8d93, REG x27: 0x000000008002da76
PC: 0x0000000080000ea4, INSTR: 0x639d9023, MEM 0x000000008002e096: 0x000000000000c225
PC: 0x0000000080000ea8, INSTR: 0x3ac24a93, REG x21: 0x000000008023c159
PC: 0x0000000080000eac, INSTR: 0x0194893b, REG x18: 0x000000000027851a
PC: 0x0000000080000eb0, INSTR: 0x00178793, REG x15: 0x0000000000000004
PC: 0x0000000080000eb4, INSTR: 0xfc57e6e3
PC: 0x0000000080000eb8, INSTR: 0x0040006f
PC: 0x0000000080000ebc, INSTR: 0x00cedcb3, REG x25: 0x0000000000007fff
PC: 0x0000000080000ec0, INSTR: 0x6be77897, REG x17: 0x00000000ebe77ec0
PC: 0x0000000080000ec4, INSTR: 0x40bddd33, REG x26: 0x000000008002da76
PC: 0x0000000080000ec8, INSTR: 0x0003951b, REG x10: 0xffffffff804a9000
PC: 0x0000000080000ecc, INSTR: 0x008bdcb3, REG x25: 0x000000008004abf1
PC: 0x0000000080000ed0, INSTR: 0x4001fbb7, REG x23: 0x000000004001f000
PC: 0x0000000080000ed4, INSTR: 0x001b9b93, REG x23: 0x000000008003e000
PC: 0x0000000080000ed8, INSTR: 0xbecb8b93, REG x23: 0x000000008003dbec
PC: 0x0000000080000edc, INSTR: 0x65cbcf83, REG x31: 0x0000000000000000, MEM 0x000000008003e248
PC: 0x0000000080000ee0, INSTR: 0x0146ca33, REG x20: 0x0000000000000000
PC: 0x0000000080000ee4, INSTR: 0x01d99463
PC: 0x0000000080000eec, INSTR: 0xe70ff06f
PC: 0x000000008000055c, INSTR: 0x0342d893, REG x17: 0x0000000000000000
PC: 0x0000000080000560, INSTR: 0x01f95533, REG x10: 0x000000000027851a
PC: 0x0000000080000564, INSTR: 0x01b1dcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000568, INSTR: 0x01cb193b, REG x18: 0xffffffffffffc002
PC: 0x000000008000056c, INSTR: 0x40024737, REG x14: 0x0000000040024000
PC: 0x0000000080000570, INSTR: 0x68b7071b, REG x14: 0x000000004002468b
PC: 0x0000000080000574, INSTR: 0x00171713, REG x14: 0x0000000080048d16
PC: 0x0000000080000578, INSTR: 0xf9071123, MEM 0x0000000080048c98: 0x0000000000000000
PC: 0x000000008000057c, INSTR: 0x002b5933, REG x18: 0xffffffffffffc002
PC: 0x0000000080000580, INSTR: 0x01a75033
PC: 0x0000000080000584, INSTR: 0x0078dbb3, REG x23: 0x0000000000000000
PC: 0x0000000080000588, INSTR: 0x10006d37, REG x26: 0x0000000010006000
PC: 0x000000008000058c, INSTR: 0x157d0d1b, REG x26: 0x0000000010006157
PC: 0x0000000080000590, INSTR: 0x003d1d13, REG x26: 0x0000000080030ab8
PC: 0x0000000080000594, INSTR: 0xa7ed2623, MEM 0x0000000080030524: 0x0000000000000000
PC: 0x0000000080000598, INSTR: 0xd2697593, REG x11: 0xffffffffffffc002
PC: 0x000000008000059c, INSTR: 0x016ed933, REG x18: 0x3ffffffffffff000
PC: 0x00000000800005a0, INSTR: 0x012e7233, REG x4: 0x0000000002000000
PC: 0x00000000800005a4, INSTR: 0x10009c37, REG x24: 0x0000000010009000
PC: 0x00000000800005a8, INSTR: 0x003c1c13, REG x24: 0x0000000080048000
PC: 0x00000000800005ac, INSTR: 0xd43c0c13, REG x24: 0x0000000080047d43
PC: 0x00000000800005b0, INSTR: 0x213c2ea3, MEM 0x0000000080047f60: 0x00000000800372ae
PC: 0x00000000800005b4, INSTR: 0x41010fb3, REG x31: 0x000000008004ff00
PC: 0x00000000800005b8, INSTR: 0x00400693, REG x13: 0x0000000000000004
PC: 0x00000000800005bc, INSTR: 0x00000193, REG x3: 0x0000000000000000
PC: 0x00000000800005c0, INSTR: 0x0040006f
PC: 0x00000000800005c4, INSTR: 0x0122dd33, REG x26: 0x0000000000000004
PC: 0x00000000800005c8, INSTR: 0x063ea437, REG x8: 0x00000000063ea000
PC: 0x00000000800005cc, INSTR: 0x00d6ddb3, REG x27: 0x0000000000000000
PC: 0x00000000800005d0, INSTR: 0xfff68693, REG x13: 0x0000000000000003
PC: 0x00000000800005d4, INSTR: 0xfe3698e3
PC: 0x00000000800005c4, INSTR: 0x0122dd33, REG x26: 0x0000000000000004
PC: 0x00000000800005c8, INSTR: 0x063ea437, REG x8: 0x00000000063ea000
PC: 0x00000000800005cc, INSTR: 0x00d6ddb3, REG x27: 0x0000000000000000
PC: 0x00000000800005d0, INSTR: 0xfff68693, REG x13: 0x0000000000000002
PC: 0x00000000800005d4, INSTR: 0xfe3698e3
PC: 0x00000000800005c4, INSTR: 0x0122dd33, REG x26: 0x0000000000000004
PC: 0x00000000800005c8, INSTR: 0x063ea437, REG x8: 0x00000000063ea000
PC: 0x00000000800005cc, INSTR: 0x00d6ddb3, REG x27: 0x0000000000000000
PC: 0x00000000800005d0, INSTR: 0xfff68693, REG x13: 0x0000000000000001
PC: 0x00000000800005d4, INSTR: 0xfe3698e3
PC: 0x00000000800005c4, INSTR: 0x0122dd33, REG x26: 0x0000000000000004
PC: 0x00000000800005c8, INSTR: 0x063ea437, REG x8: 0x00000000063ea000
PC: 0x00000000800005cc, INSTR: 0x00d6ddb3, REG x27: 0x0000000000000000
PC: 0x00000000800005d0, INSTR: 0xfff68693, REG x13: 0x0000000000000000
PC: 0x00000000800005d4, INSTR: 0xfe3698e3
PC: 0x00000000800005d8, INSTR: 0x0040006f
PC: 0x00000000800005dc, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x00000000800005e0, INSTR: 0x00000f93, REG x31: 0x0000000000000000
PC: 0x00000000800005e4, INSTR: 0x0040006f
PC: 0x00000000800005e8, INSTR: 0x017a5433, REG x8: 0x0000000000000000
PC: 0x00000000800005ec, INSTR: 0x010c52b3, REG x5: 0x0000000080047d43
PC: 0x00000000800005f0, INSTR: 0x400250b7, REG x1: 0x0000000040025000
PC: 0x00000000800005f4, INSTR: 0x00109093, REG x1: 0x000000008004a000
PC: 0x00000000800005f8, INSTR: 0x70608093, REG x1: 0x000000008004a706
PC: 0x00000000800005fc, INSTR: 0x6840c203, REG x4: 0x0000000000000000, MEM 0x000000008004ad8a
PC: 0x0000000080000600, INSTR: 0x40ef5533, REG x10: 0x0000000000000000
PC: 0x0000000080000604, INSTR: 0x01e9d3b3, REG x7: 0x00000000800372ae
PC: 0x0000000080000608, INSTR: 0x3fd000ef, REG x1: 0x000000008000060c
PC: 0x0000000080001204, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001208, INSTR: 0x01713023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x000000008000120c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001210, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x0000000080001214, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001218, INSTR: 0x00613023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x000000008000121c, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001220, INSTR: 0x01413023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001224, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001228, INSTR: 0x00113023, MEM 0x000000008004feb0: 0x000000008000060c
PC: 0x000000008000122c, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001230, INSTR: 0x01b13023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001234, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001238, INSTR: 0x01613023, MEM 0x000000008004fe90: 0xffffffffffffc002
PC: 0x000000008000123c, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001240, INSTR: 0x01d13023, MEM 0x000000008004fe80: 0xffffffffffffc002
PC: 0x0000000080001244, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001248, INSTR: 0x00513023, MEM 0x000000008004fe70: 0x0000000080047d43
PC: 0x000000008000124c, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001250, INSTR: 0x00c13023, MEM 0x000000008004fe60: 0x000000008004abf1
PC: 0x0000000080001254, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001258, INSTR: 0x00e13023, MEM 0x000000008004fe50: 0x0000000080048d16
PC: 0x000000008000125c, INSTR: 0x4001d2b7, REG x5: 0x000000004001d000
PC: 0x0000000080001260, INSTR: 0xa1d2829b, REG x5: 0x000000004001ca1d
PC: 0x0000000080001264, INSTR: 0x00129293, REG x5: 0x000000008003943a
PC: 0x0000000080001268, INSTR: 0x62b28e83, REG x29: 0x0000000000000000, MEM 0x0000000080039a65
PC: 0x000000008000126c, INSTR: 0x4001cb37, REG x22: 0x000000004001c000
PC: 0x0000000080001270, INSTR: 0x967b0b1b, REG x22: 0x000000004001b967
PC: 0x0000000080001274, INSTR: 0x001b1b13, REG x22: 0x00000000800372ce
PC: 0x0000000080001278, INSTR: 0x0cdb0f03, REG x30: 0x0000000000000000, MEM 0x000000008003739b
PC: 0x000000008000127c, INSTR: 0x01589613, REG x12: 0x0000000000000000
PC: 0x0000000080001280, INSTR: 0x01775733, REG x14: 0x0000000080048d16
PC: 0x0000000080001284, INSTR: 0x9075831b, REG x6: 0xffffffffffffb909
PC: 0x0000000080001288, INSTR: 0x034b1db7, REG x27: 0x00000000034b1000
PC: 0x000000008000128c, INSTR: 0x01855a33, REG x20: 0x0000000000000000
PC: 0x0000000080001290, INSTR: 0x00080bb7, REG x23: 0x0000000000080000
PC: 0x0000000080001294, INSTR: 0x021b8b9b, REG x23: 0x0000000000080021
PC: 0x0000000080001298, INSTR: 0x00cb9b93, REG x23: 0x0000000080021000
PC: 0x000000008000129c, INSTR: 0xa17b8b93, REG x23: 0x0000000080020a17
PC: 0x00000000800012a0, INSTR: 0x198bc303, REG x6: 0x0000000000000000, MEM 0x0000000080020baf
PC: 0x00000000800012a4, INSTR: 0x004cdb33, REG x22: 0x0000000000000000
PC: 0x00000000800012a8, INSTR: 0x01e6d0b3, REG x1: 0x0000000000000000
PC: 0x00000000800012ac, INSTR: 0x00013703, REG x14: 0x0000000080048d16, MEM 0x000000008004fe50
PC: 0x00000000800012b0, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x00000000800012b4, INSTR: 0x00013603, REG x12: 0x000000008004abf1, MEM 0x000000008004fe60
PC: 0x00000000800012b8, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800012bc, INSTR: 0x00013283, REG x5: 0x0000000080047d43, MEM 0x000000008004fe70
PC: 0x00000000800012c0, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800012c4, INSTR: 0x00013e83, REG x29: 0xffffffffffffc002, MEM 0x000000008004fe80
PC: 0x00000000800012c8, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800012cc, INSTR: 0x00013b03, REG x22: 0xffffffffffffc002, MEM 0x000000008004fe90
PC: 0x00000000800012d0, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800012d4, INSTR: 0x00013d83, REG x27: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800012d8, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800012dc, INSTR: 0x00013083, REG x1: 0x000000008000060c, MEM 0x000000008004feb0
PC: 0x00000000800012e0, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800012e4, INSTR: 0x00013a03, REG x20: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800012e8, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800012ec, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fed0
