PC: 0x0000000080000000, INSTR: 0x08005637, REG x12: 0x0000000008005000
PC: 0x0000000080000e20, INSTR: 0xe346e593, REG x11: 0xffffffffffffff75
PC: 0x0000000080000e24, INSTR: 0x41f7d993, REG x19: 0x0000000000000000
PC: 0x0000000080000e28, INSTR: 0x00400913, REG x18: 0x0000000000000004
PC: 0x0000000080000e2c, INSTR: 0x00100213, REG x4: 0x0000000000000001
PC: 0x0000000080000e30, INSTR: 0x0040006f
PC: 0x0000000080000e34, INSTR: 0x27623493, REG x9: 0x0000000000000001
PC: 0x0000000080000e38, INSTR: 0x000807b7, REG x15: 0x0000000000080000
PC: 0x0000000080000e3c, INSTR: 0x0437879b, REG x15: 0x0000000000080043
PC: 0x0000000080000e40, INSTR: 0x00c79793, REG x15: 0x0000000080043000
PC: 0x0000000080000e44, INSTR: 0xbb978793, REG x15: 0x0000000080042bb9
PC: 0x0000000080000e48, INSTR: 0x558792a3, MEM 0x00000000800430fe: 0x000000000000ff4c
PC: 0x0000000080000e4c, INSTR: 0xfff90913, REG x18: 0x0000000000000003
PC: 0x0000000080000e50, INSTR: 0xfe4972e3
PC: 0x0000000080000e34, INSTR: 0x27623493, REG x9: 0x0000000000000001
PC: 0x0000000080000e38, INSTR: 0x000807b7, REG x15: 0x0000000000080000
PC: 0x0000000080000e3c, INSTR: 0x0437879b, REG x15: 0x0000000000080043
PC: 0x0000000080000e40, INSTR: 0x00c79793, REG x15: 0x0000000080043000
PC: 0x0000000080000e44, INSTR: 0xbb978793, REG x15: 0x0000000080042bb9
PC: 0x0000000080000e48, INSTR: 0x558792a3, MEM 0x00000000800430fe: 0x000000000000ff4c
PC: 0x0000000080000e4c, INSTR: 0xfff90913, REG x18: 0x0000000000000002
PC: 0x0000000080000e50, INSTR: 0xfe4972e3
PC: 0x0000000080000e34, INSTR: 0x27623493, REG x9: 0x0000000000000001
PC: 0x0000000080000e38, INSTR: 0x000807b7, REG x15: 0x0000000000080000
PC: 0x0000000080000e3c, INSTR: 0x0437879b, REG x15: 0x0000000000080043
PC: 0x0000000080000e40, INSTR: 0x00c79793, REG x15: 0x0000000080043000
PC: 0x0000000080000e44, INSTR: 0xbb978793, REG x15: 0x0000000080042bb9
PC: 0x0000000080000e48, INSTR: 0x558792a3, MEM 0x00000000800430fe: 0x000000000000ff4c
PC: 0x0000000080000e4c, INSTR: 0xfff90913, REG x18: 0x0000000000000001
PC: 0x0000000080000e50, INSTR: 0xfe4972e3
PC: 0x0000000080000e34, INSTR: 0x27623493, REG x9: 0x0000000000000001
PC: 0x0000000080000e38, INSTR: 0x000807b7, REG x15: 0x0000000000080000
PC: 0x0000000080000e3c, INSTR: 0x0437879b, REG x15: 0x0000000000080043
PC: 0x0000000080000e40, INSTR: 0x00c79793, REG x15: 0x0000000080043000
PC: 0x0000000080000e44, INSTR: 0xbb978793, REG x15: 0x0000000080042bb9
PC: 0x0000000080000e48, INSTR: 0x558792a3, MEM 0x00000000800430fe: 0x000000000000ff4c
PC: 0x0000000080000e4c, INSTR: 0xfff90913, REG x18: 0x0000000000000000
PC: 0x0000000080000e50, INSTR: 0xfe4972e3
PC: 0x0000000080000e54, INSTR: 0x0040006f
PC: 0x0000000080000e58, INSTR: 0xb826e813, REG x16: 0xfffffffffffffbd3
PC: 0x0000000080000e5c, INSTR: 0xa2ea82b7, REG x5: 0xffffffffa2ea8000
PC: 0x0000000080000e60, INSTR: 0xe5e0b093, REG x1: 0x0000000000000001
PC: 0x0000000080000e64, INSTR: 0xcfefb093, REG x1: 0x0000000000000001
PC: 0x0000000080000e68, INSTR: 0x19ca3413, REG x8: 0x0000000000000000
PC: 0x0000000080000e6c, INSTR: 0x2a103a13, REG x20: 0x0000000000000001
PC: 0x0000000080000e70, INSTR: 0x3b58bf93, REG x31: 0x0000000000000001
PC: 0x0000000080000e74, INSTR: 0x5e663313, REG x6: 0x0000000000000001
PC: 0x0000000080000e78, INSTR: 0x402285bb, REG x11: 0x0000000022e58100
PC: 0x0000000080000e7c, INSTR: 0x003f1e33, REG x28: 0x0000000000000000
PC: 0x0000000080000e80, INSTR: 0x03821193, REG x3: 0x0100000000000000
PC: 0x0000000080000e84, INSTR: 0x040012b7, REG x5: 0x0000000004001000
PC: 0x0000000080000e88, INSTR: 0x00529293, REG x5: 0x0000000080020000
PC: 0x0000000080000e8c, INSTR: 0x2fe28293, REG x5: 0x00000000800202fe
PC: 0x0000000080000e90, INSTR: 0xeb029183, REG x3: 0x0000000000000000, MEM 0x00000000800201ae
PC: 0x0000000080000e94, INSTR: 0x401f503b
PC: 0x0000000080000e98, INSTR: 0xa531bf13, REG x30: 0x0000000000000001
PC: 0x0000000080000e9c, INSTR: 0x00355463
PC: 0x0000000080000ea4, INSTR: 0x2a21b293, REG x5: 0x0000000000000001
PC: 0x0000000080000ea8, INSTR: 0x4143d813, REG x16: 0x0000000000000000
PC: 0x0000000080000eac, INSTR: 0x755bbb93, REG x23: 0x0000000000000000
PC: 0x0000000080000eb0, INSTR: 0x3d8d3a93, REG x21: 0x0000000000000000
PC: 0x0000000080000eb4, INSTR: 0x40025db7, REG x27: 0x0000000040025000
PC: 0x0000000080000eb8, INSTR: 0x001d9d93, REG x27: 0x000000008004a000
PC: 0x0000000080000ebc, INSTR: 0xa22d8d93, REG x27: 0x0000000080049a22
PC: 0x0000000080000ec0, INSTR: 0x1bddb723, MEM 0x0000000080049bd0: 0x0000000000000001
PC: 0x0000000080000ec4, INSTR: 0x2000b4b7, REG x9: 0x000000002000b000
PC: 0x0000000080000ec8, INSTR: 0x00249493, REG x9: 0x000000008002c000
PC: 0x0000000080000ecc, INSTR: 0x44648493, REG x9: 0x000000008002c446
PC: 0x0000000080000ed0, INSTR: 0x24e4ea83, REG x21: 0x0000000000000000, MEM 0x000000008002c694
PC: 0x0000000080000ed4, INSTR: 0x92cafb93, REG x23: 0x0000000000000000
PC: 0x0000000080000ed8, INSTR: 0x0d1eb313, REG x6: 0x0000000000000001
PC: 0x0000000080000edc, INSTR: 0x05103693, REG x13: 0x0000000000000001
PC: 0x0000000080000ee0, INSTR: 0x00e9d793, REG x15: 0x0000000000000000
PC: 0x0000000080000ee4, INSTR: 0x013f9413, REG x8: 0x0000000000080000
PC: 0x0000000080000ee8, INSTR: 0x001d77b3, REG x15: 0x0000000000000000
PC: 0x0000000080000eec, INSTR: 0x03c81493, REG x9: 0x0000000000000000
PC: 0x0000000080000ef0, INSTR: 0x704fbc93, REG x25: 0x0000000000000001
PC: 0x0000000080000ef4, INSTR: 0xc49ff06f
PC: 0x0000000080000b3c, INSTR: 0x00411213, REG x4: 0x00000008004ff000
PC: 0x0000000080000b40, INSTR: 0x59dd8e1b, REG x28: 0xffffffff80049fbf
PC: 0x0000000080000b44, INSTR: 0x23cdb913, REG x18: 0x0000000000000000
PC: 0x0000000080000b48, INSTR: 0x3b77bd93, REG x27: 0x0000000000000001
PC: 0x0000000080000b4c, INSTR: 0x413755b3, REG x11: 0x0000000000000001
PC: 0x0000000080000b50, INSTR: 0x00ba5d3b, REG x26: 0x0000000000000000
PC: 0x0000000080000b54, INSTR: 0x2000cd37, REG x26: 0x000000002000c000
PC: 0x0000000080000b58, INSTR: 0xdefd0d1b, REG x26: 0x000000002000bdef
PC: 0x0000000080000b5c, INSTR: 0x002d1d13, REG x26: 0x000000008002f7bc
PC: 0x0000000080000b60, INSTR: 0xb1cd2e23, MEM 0x000000008002f2d8: 0x0000000080049fbf
PC: 0x0000000080000b64, INSTR: 0x00a7e7b3, REG x15: 0x0000000000000001
PC: 0x0000000080000b68, INSTR: 0xfec33213, REG x4: 0x0000000000000001
PC: 0x0000000080000b6c, INSTR: 0x485b3993, REG x19: 0x0000000000000001
PC: 0x0000000080000b70, INSTR: 0x4073569b, REG x13: 0x0000000000000000
PC: 0x0000000080000b74, INSTR: 0x00000513, REG x10: 0x0000000000000000
PC: 0x0000000080000b78, INSTR: 0x00400c93, REG x25: 0x0000000000000004
PC: 0x0000000080000b7c, INSTR: 0x0040006f
PC: 0x0000000080000b80, INSTR: 0x402289bb, REG x19: 0x000000007ffb0101
PC: 0x0000000080000b84, INSTR: 0x43675293, REG x5: 0x0000000000000000
PC: 0x0000000080000b88, INSTR: 0x1e9000ef, REG x1: 0x0000000080000b8c
PC: 0x0000000080001570, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001574, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001578, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x000000008000157c, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x0000000080001580, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001584, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001588, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000158c, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000004
PC: 0x0000000080001590, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001594, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x0000000000000001
PC: 0x0000000080001598, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000159c, INSTR: 0x00113023, MEM 0x000000008004fea0: 0x0000000080000b8c
PC: 0x00000000800015a0, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800015a4, INSTR: 0x00f13023, MEM 0x000000008004fe90: 0x0000000000000001
PC: 0x00000000800015a8, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800015ac, INSTR: 0x00a13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x00000000800015b0, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800015b4, INSTR: 0x01813023, MEM 0x000000008004fe70: 0x000000008004ff4c
PC: 0x00000000800015b8, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800015bc, INSTR: 0x00c13023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x00000000800015c0, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x00000000800015c4, INSTR: 0x01a13023, MEM 0x000000008004fe50: 0x000000008002f7bc
PC: 0x00000000800015c8, INSTR: 0x014f931b, REG x6: 0x0000000000100000
PC: 0x00000000800015cc, INSTR: 0xb47e821b, REG x4: 0xfffffffffffffb48
PC: 0x00000000800015d0, INSTR: 0x1392b093, REG x1: 0x0000000000000001
PC: 0x00000000800015d4, INSTR: 0xad68ba93, REG x21: 0x0000000000000001
PC: 0x00000000800015d8, INSTR: 0x3881bc93, REG x25: 0x0000000000000001
PC: 0x00000000800015dc, INSTR: 0x41f13d13, REG x26: 0x0000000000000000
PC: 0x00000000800015e0, INSTR: 0x40208933, REG x18: 0xffffffff7ffb01b1
PC: 0x00000000800015e4, INSTR: 0x200117b7, REG x15: 0x0000000020011000
PC: 0x00000000800015e8, INSTR: 0x00279793, REG x15: 0x0000000080044000
PC: 0x00000000800015ec, INSTR: 0x7dd78793, REG x15: 0x00000000800447dd
PC: 0x00000000800015f0, INSTR: 0xb837b503, REG x10: 0x0000000000000000, MEM 0x0000000080044360
PC: 0x00000000800015f4, INSTR: 0xa9f5bc13, REG x24: 0x0000000000000001
PC: 0x00000000800015f8, INSTR: 0xf37fa613, REG x12: 0x0000000000000000
PC: 0x00000000800015fc, INSTR: 0x00013d03, REG x26: 0x000000008002f7bc, MEM 0x000000008004fe50
PC: 0x0000000080001600, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001604, INSTR: 0x00013603, REG x12: 0x0000000000000000, MEM 0x000000008004fe60
PC: 0x0000000080001608, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x000000008000160c, INSTR: 0x00013c03, REG x24: 0x000000008004ff4c, MEM 0x000000008004fe70
PC: 0x0000000080001610, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001614, INSTR: 0x00013503, REG x10: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x0000000080001618, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x000000008000161c, INSTR: 0x00013783, REG x15: 0x0000000000000001, MEM 0x000000008004fe90
PC: 0x0000000080001620, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001624, INSTR: 0x00013083, REG x1: 0x0000000080000b8c, MEM 0x000000008004fea0
PC: 0x0000000080001628, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x000000008000162c, INSTR: 0x00013303, REG x6: 0x0000000000000001, MEM 0x000000008004feb0
PC: 0x0000000080001630, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001634, INSTR: 0x00013c83, REG x25: 0x0000000000000004, MEM 0x000000008004fec0
PC: 0x0000000080001638, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x000000008000163c, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x0000000080001640, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001644, INSTR: 0x00013203, REG x4: 0x0000000000000001, MEM 0x000000008004fee0
PC: 0x0000000080001648, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x000000008000164c, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001650, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001654, INSTR: 0x00008067
PC: 0x0000000080000b8c, INSTR: 0x018d0a93, REG x21: 0x000000008002f7d4
PC: 0x0000000080000b90, INSTR: 0x5827b393, REG x7: 0x0000000000000001
PC: 0x0000000080000b94, INSTR: 0x7975b793, REG x15: 0x0000000000000001
PC: 0x0000000080000b98, INSTR: 0x8b183a93, REG x21: 0x0000000000000001
PC: 0x0000000080000b9c, INSTR: 0xf6b0b613, REG x12: 0x0000000000000001
PC: 0x0000000080000ba0, INSTR: 0x00150513, REG x10: 0x0000000000000001
PC: 0x0000000080000ba4, INSTR: 0xfd954ee3
PC: 0x0000000080000b80, INSTR: 0x402289bb, REG x19: 0x000000007ffb0100
PC: 0x0000000080000b84, INSTR: 0x43675293, REG x5: 0x0000000000000000
PC: 0x0000000080000b88, INSTR: 0x1e9000ef, REG x1: 0x0000000080000b8c
PC: 0x0000000080001570, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001574, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000001
PC: 0x0000000080001578, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x000000008000157c, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x0000000080001580, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001584, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001588, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000158c, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000004
PC: 0x0000000080001590, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001594, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x0000000000000001
PC: 0x0000000080001598, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000159c, INSTR: 0x00113023, MEM 0x000000008004fea0: 0x0000000080000b8c
PC: 0x00000000800015a0, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800015a4, INSTR: 0x00f13023, MEM 0x000000008004fe90: 0x0000000000000001
PC: 0x00000000800015a8, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800015ac, INSTR: 0x00a13023, MEM 0x000000008004fe80: 0x0000000000000001
PC: 0x00000000800015b0, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800015b4, INSTR: 0x01813023, MEM 0x000000008004fe70: 0x000000008004ff4c
PC: 0x00000000800015b8, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800015bc, INSTR: 0x00c13023, MEM 0x000000008004fe60: 0x0000000000000001
PC: 0x00000000800015c0, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x00000000800015c4, INSTR: 0x01a13023, MEM 0x000000008004fe50: 0x000000008002f7bc
PC: 0x00000000800015c8, INSTR: 0x014f931b, REG x6: 0x0000000000100000
PC: 0x00000000800015cc, INSTR: 0xb47e821b, REG x4: 0xfffffffffffffb48
PC: 0x00000000800015d0, INSTR: 0x1392b093, REG x1: 0x0000000000000001
PC: 0x00000000800015d4, INSTR: 0xad68ba93, REG x21: 0x0000000000000001
PC: 0x00000000800015d8, INSTR: 0x3881bc93, REG x25: 0x0000000000000001
PC: 0x00000000800015dc, INSTR: 0x41f13d13, REG x26: 0x0000000000000000
PC: 0x00000000800015e0, INSTR: 0x40208933, REG x18: 0xffffffff7ffb01b1
PC: 0x00000000800015e4, INSTR: 0x200117b7, REG x15: 0x0000000020011000
PC: 0x00000000800015e8, INSTR: 0x00279793, REG x15: 0x0000000080044000
PC: 0x00000000800015ec, INSTR: 0x7dd78793, REG x15: 0x00000000800447dd
PC: 0x00000000800015f0, INSTR: 0xb837b503, REG x10: 0x0000000000000000, MEM 0x0000000080044360
PC: 0x00000000800015f4, INSTR: 0xa9f5bc13, REG x24: 0x0000000000000001
PC: 0x00000000800015f8, INSTR: 0xf37fa613, REG x12: 0x0000000000000000
PC: 0x00000000800015fc, INSTR: 0x00013d03, REG x26: 0x000000008002f7bc, MEM 0x000000008004fe50
PC: 0x0000000080001600, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001604, INSTR: 0x00013603, REG x12: 0x0000000000000001, MEM 0x000000008004fe60
PC: 0x0000000080001608, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x000000008000160c, INSTR: 0x00013c03, REG x24: 0x000000008004ff4c, MEM 0x000000008004fe70
PC: 0x0000000080001610, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001614, INSTR: 0x00013503, REG x10: 0x0000000000000001, MEM 0x000000008004fe80
PC: 0x0000000080001618, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x000000008000161c, INSTR: 0x00013783, REG x15: 0x0000000000000001, MEM 0x000000008004fe90
PC: 0x0000000080001620, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001624, INSTR: 0x00013083, REG x1: 0x0000000080000b8c, MEM 0x000000008004fea0
PC: 0x0000000080001628, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x000000008000162c, INSTR: 0x00013303, REG x6: 0x0000000000000001, MEM 0x000000008004feb0
PC: 0x0000000080001630, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001634, INSTR: 0x00013c83, REG x25: 0x0000000000000004, MEM 0x000000008004fec0
PC: 0x0000000080001638, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x000000008000163c, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x0000000080001640, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001644, INSTR: 0x00013203, REG x4: 0x0000000000000001, MEM 0x000000008004fee0
PC: 0x0000000080001648, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x000000008000164c, INSTR: 0x00013a83, REG x21: 0x0000000000000001, MEM 0x000000008004fef0
PC: 0x0000000080001650, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001654, INSTR: 0x00008067
PC: 0x0000000080000b8c, INSTR: 0x018d0a93, REG x21: 0x000000008002f7d4
PC: 0x0000000080000b90, INSTR: 0x5827b393, REG x7: 0x0000000000000001
PC: 0x0000000080000b94, INSTR: 0x7975b793, REG x15: 0x0000000000000001
PC: 0x0000000080000b98, INSTR: 0x8b183a93, REG x21: 0x0000000000000001
PC: 0x0000000080000b9c, INSTR: 0xf6b0b613, REG x12: 0x0000000000000001
PC: 0x0000000080000ba0, INSTR: 0x00150513, REG x10: 0x0000000000000002
PC: 0x0000000080000ba4, INSTR: 0xfd954ee3
PC: 0x0000000080000b80, INSTR: 0x402289bb, REG x19: 0x000000007ffb0100
PC: 0x0000000080000b84, INSTR: 0x43675293, REG x5: 0x0000000000000000
PC: 0x0000000080000b88, INSTR: 0x1e9000ef, REG x1: 0x0000000080000b8c
PC: 0x0000000080001570, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001574, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000001
PC: 0x0000000080001578, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x000000008000157c, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x0000000080001580, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001584, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001588, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000158c, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000004
PC: 0x0000000080001590, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001594, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x0000000000000001
PC: 0x0000000080001598, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000159c, INSTR: 0x00113023, MEM 0x000000008004fea0: 0x0000000080000b8c
PC: 0x00000000800015a0, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800015a4, INSTR: 0x00f13023, MEM 0x000000008004fe90: 0x0000000000000001
PC: 0x00000000800015a8, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800015ac, INSTR: 0x00a13023, MEM 0x000000008004fe80: 0x0000000000000002
PC: 0x00000000800015b0, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800015b4, INSTR: 0x01813023, MEM 0x000000008004fe70: 0x000000008004ff4c
PC: 0x00000000800015b8, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800015bc, INSTR: 0x00c13023, MEM 0x000000008004fe60: 0x0000000000000001
PC: 0x00000000800015c0, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x00000000800015c4, INSTR: 0x01a13023, MEM 0x000000008004fe50: 0x000000008002f7bc
PC: 0x00000000800015c8, INSTR: 0x014f931b, REG x6: 0x0000000000100000
PC: 0x00000000800015cc, INSTR: 0xb47e821b, REG x4: 0xfffffffffffffb48
PC: 0x00000000800015d0, INSTR: 0x1392b093, REG x1: 0x0000000000000001
PC: 0x00000000800015d4, INSTR: 0xad68ba93, REG x21: 0x0000000000000001
PC: 0x00000000800015d8, INSTR: 0x3881bc93, REG x25: 0x0000000000000001
PC: 0x00000000800015dc, INSTR: 0x41f13d13, REG x26: 0x0000000000000000
PC: 0x00000000800015e0, INSTR: 0x40208933, REG x18: 0xffffffff7ffb01b1
PC: 0x00000000800015e4, INSTR: 0x200117b7, REG x15: 0x0000000020011000
PC: 0x00000000800015e8, INSTR: 0x00279793, REG x15: 0x0000000080044000
PC: 0x00000000800015ec, INSTR: 0x7dd78793, REG x15: 0x00000000800447dd
PC: 0x00000000800015f0, INSTR: 0xb837b503, REG x10: 0x0000000000000000, MEM 0x0000000080044360
PC: 0x00000000800015f4, INSTR: 0xa9f5bc13, REG x24: 0x0000000000000001
PC: 0x00000000800015f8, INSTR: 0xf37fa613, REG x12: 0x0000000000000000
PC: 0x00000000800015fc, INSTR: 0x00013d03, REG x26: 0x000000008002f7bc, MEM 0x000000008004fe50
PC: 0x0000000080001600, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001604, INSTR: 0x00013603, REG x12: 0x0000000000000001, MEM 0x000000008004fe60
PC: 0x0000000080001608, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x000000008000160c, INSTR: 0x00013c03, REG x24: 0x000000008004ff4c, MEM 0x000000008004fe70
PC: 0x0000000080001610, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001614, INSTR: 0x00013503, REG x10: 0x0000000000000002, MEM 0x000000008004fe80
PC: 0x0000000080001618, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x000000008000161c, INSTR: 0x00013783, REG x15: 0x0000000000000001, MEM 0x000000008004fe90
PC: 0x0000000080001620, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001624, INSTR: 0x00013083, REG x1: 0x0000000080000b8c, MEM 0x000000008004fea0
PC: 0x0000000080001628, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x000000008000162c, INSTR: 0x00013303, REG x6: 0x0000000000000001, MEM 0x000000008004feb0
PC: 0x0000000080001630, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001634, INSTR: 0x00013c83, REG x25: 0x0000000000000004, MEM 0x000000008004fec0
PC: 0x0000000080001638, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x000000008000163c, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x0000000080001640, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001644, INSTR: 0x00013203, REG x4: 0x0000000000000001, MEM 0x000000008004fee0
PC: 0x0000000080001648, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x000000008000164c, INSTR: 0x00013a83, REG x21: 0x0000000000000001, MEM 0x000000008004fef0
PC: 0x0000000080001650, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001654, INSTR: 0x00008067
PC: 0x0000000080000b8c, INSTR: 0x018d0a93, REG x21: 0x000000008002f7d4
PC: 0x0000000080000b90, INSTR: 0x5827b393, REG x7: 0x0000000000000001
PC: 0x0000000080000b94, INSTR: 0x7975b793, REG x15: 0x0000000000000001
PC: 0x0000000080000b98, INSTR: 0x8b183a93, REG x21: 0x0000000000000001
PC: 0x0000000080000b9c, INSTR: 0xf6b0b613, REG x12: 0x0000000000000001
PC: 0x0000000080000ba0, INSTR: 0x00150513, REG x10: 0x0000000000000003
PC: 0x0000000080000ba4, INSTR: 0xfd954ee3
PC: 0x0000000080000b80, INSTR: 0x402289bb, REG x19: 0x000000007ffb0100
PC: 0x0000000080000b84, INSTR: 0x43675293, REG x5: 0x0000000000000000
PC: 0x0000000080000b88, INSTR: 0x1e9000ef, REG x1: 0x0000000080000b8c
PC: 0x0000000080001570, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001574, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000001
PC: 0x0000000080001578, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x000000008000157c, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x0000000080001580, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001584, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001588, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000158c, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000004
PC: 0x0000000080001590, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001594, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x0000000000000001
PC: 0x0000000080001598, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000159c, INSTR: 0x00113023, MEM 0x000000008004fea0: 0x0000000080000b8c
